material_id;icsd_id;icsd_ids;spacegroup;crystal_system;volume;nsites;unit_cell_formula;pretty_formula;elements;nelements;energy;energy_per_atom;formation_energy_per_atom;e_above_hull;band_gap;is_hubbard;hubbards;is_compatible;elasticity;piezo;diel;density;total_magnetization;oxide_type;warnings;task_ids;tags;has_band_structure
mp-9968;;[649360, 649381, 42945];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'};orthorhombic;197.6386356941748;8;{'Pr': 4.0, 'Si': 4.0};PrSi;['Pr', 'Si'];2;-46.75606279;-5.84450784875;-0.7423629487499994;0.0;0.0;False;{};True;{'G_Reuss': 49.0, 'G_VRH': 50.0, 'G_Voigt': 51.0, 'G_Voigt_Reuss_Hill': 50.0, 'K_Reuss': 77.0, 'K_VRH': 77.0, 'K_Voigt': 77.0, 'K_Voigt_Reuss_Hill': 77.0, 'elastic_anisotropy': 0.17, 'elastic_tensor': [[145.0, 47.0, 35.0, 0.0, 0.0, 0.0], [47.0, 131.0, 54.0, 0.0, 0.0, 0.0], [35.0, 54.0, 141.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 67.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 48.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 46.0]], 'homogeneous_poisson': 0.23, 'poisson_ratio': 0.23, 'universal_anisotropy': 0.17, 'elastic_tensor_original': [[145.04873444711012, 47.721460710380875, 33.837771102342906, 0.0, 0.0, 0.0], [46.53638438394939, 130.93199588316517, 55.05665196850054, 0.0, 0.0, 0.0], [36.18492590303959, 53.32370350446318, 140.6886800665111, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 67.21358468345538, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 47.64174382744715, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 45.7674517270144]], 'compliance_tensor': [[7.9, -2.4, -1.0, 0.0, 0.0, 0.0], [-2.4, 9.8, -3.2, 0.0, 0.0, 0.0], [-1.0, -3.2, 8.6, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 14.9, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 21.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.8]], 'warnings': ['Contains a rare earth element'], 'nsites': 8};;;5.679450813393057;0.003260275;None;[];['mp-907768', 'mp-923095', 'mp-922343', 'mp-9968', 'mp-1138636', 'mp-1146538', 'mp-1436573', 'mp-1597049', 'mp-1702080'];['Praseodymium silicide (1/1)', 'Neodymium silicide (1/1)'];True
mp-9983;;[42982];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'};monoclinic;204.88994378216475;10;{'Ta': 4.0, 'Se': 6.0};Ta2Se3;['Ta', 'Se'];2;-75.72096814;-7.572096814;-0.7314390154062493;0.0085209086666671;0.0;False;{};True;{'G_Reuss': 41.0, 'G_VRH': 44.0, 'G_Voigt': 46.0, 'G_Voigt_Reuss_Hill': 44.0, 'K_Reuss': 76.0, 'K_VRH': 81.0, 'K_Voigt': 86.0, 'K_Voigt_Reuss_Hill': 81.0, 'elastic_anisotropy': 0.76, 'elastic_tensor': [[148.0, 68.0, 65.0, 0.0, -20.0, 0.0], [68.0, 159.0, 51.0, 0.0, -11.0, 0.0], [65.0, 51.0, 104.0, 0.0, -20.0, 0.0], [0.0, 0.0, 0.0, 47.0, 0.0, -17.0], [-20.0, -11.0, -20.0, 0.0, 52.0, 0.0], [0.0, 0.0, 0.0, -17.0, 0.0, 55.0]], 'homogeneous_poisson': 0.27, 'poisson_ratio': 0.27, 'universal_anisotropy': 0.76, 'elastic_tensor_original': [[147.90026536834918, 74.76206159220857, 71.93372479969968, 0.0, -20.151681319418728, 0.0], [61.007621445155884, 159.03768056101615, 53.12397947326572, 0.0, -13.261890007800686, 0.0], [57.31999423542454, 49.598481131112834, 103.4905360197717, 0.0, -23.336177990946528, 0.0], [0.0, 0.0, 0.0, 47.40341780285628, 0.0, -15.298622071371547], [-19.281166190047145, -8.867212938182398, -16.709443489881828, 0.0, 52.27446811395101, 0.0], [0.0, 0.0, 0.0, -18.081310985334692, 0.0, 55.469131498329915]], 'compliance_tensor': [[10.31619134351746, -2.753515308491431, -4.788387511751865, 0.0, 1.4668668998764232, 0.0], [-2.753515308491431, 8.22444285305517, -2.4044767664226967, 0.0, -0.21827996354904772, 0.0], [-4.788387511751866, -2.404476766422697, 14.46729583844808, 0.0, 3.2390491622673263, 0.0], [0.0, 0.0, 0.0, 23.585924408777156, 0.0, 7.101700309079012], [1.4668668998764243, -0.21827996354904777, 3.239049162267325, 0.0, 20.87989638286095, 0.0], [0.0, 0.0, 0.0, 7.101700309079013, 0.0, 20.1734015429881]], 'warnings': [], 'nsites': 10};;;9.705606075720503;1.74e-05;None;[];['mp-909917', 'mp-925475', 'mp-925886', 'mp-9983', 'mp-1431905', 'mp-1598122', 'mp-1705128'];['Tantalum(III) selenide'];True
mp-10044;;[181292, 43871, 184568];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'};cubic;27.982045483901548;2;{'B': 1.0, 'As': 1.0};BAs;['B', 'As'];2;-11.37636529;-5.688182645;-0.0192332941666668;0.0801671895833386;1.252199999999999;False;{};True;{'G_Reuss': 121.0, 'G_VRH': 124.0, 'G_Voigt': 126.0, 'G_Voigt_Reuss_Hill': 124.0, 'K_Reuss': 128.0, 'K_VRH': 128.0, 'K_Voigt': 128.0, 'K_Voigt_Reuss_Hill': 128.0, 'elastic_anisotropy': 0.18, 'elastic_tensor': [[259.0, 62.0, 62.0, 0.0, 0.0, 0.0], [62.0, 259.0, 62.0, 0.0, 0.0, 0.0], [62.0, 62.0, 259.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 144.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 144.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 144.0]], 'homogeneous_poisson': 0.13, 'poisson_ratio': 0.13, 'universal_anisotropy': 0.18, 'elastic_tensor_original': [[259.1879567974195, 62.92861652503219, 62.92861652503219, 0.0, 0.0, 0.0], [62.46357374582161, 258.72809839268194, 62.46357374582161, 0.0, 0.0, 0.0], [61.988831383628906, 61.988831383628906, 258.2548646787979, 0.0, 0.0, 0.0], [1.038666351978018e-05, -3.549998924687979e-06, 4.816665207570161e-06, 144.09721206232066, 0.0, 0.0], [-5.8299982305113595e-06, -1.299999606164429e-05, -1.6576661644203237e-05, 0.0, 144.097270252303, 0.0], [-3.419998962245903e-06, -2.539999230414963e-06, -4.119998752314102e-06, 0.0, 0.0, 144.0972828789658]], 'compliance_tensor': [[4.3, -0.8, -0.8, -0.0, 0.0, -0.0], [-0.8, 4.3, -0.8, -0.0, -0.0, 0.0], [-0.8, -0.8, 4.3, 0.0, -0.0, -0.0], [-0.0, -0.0, 0.0, 6.9, -0.0, -0.0], [0.0, -0.0, -0.0, -0.0, 6.9, -0.0], [-0.0, 0.0, -0.0, -0.0, -0.0, 6.9]], 'warnings': [], 'nsites': 2};{'eij_max': 0.04810666666666665, 'piezoelectric_tensor': [[0.0, 0.0, 0.0, -0.04810666666666664, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.04810666666666665, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.04810666666666663]], 'v_max': [0.0, 1.0, 0.0]};{'e_electronic': [[9.854783, 0.0, 0.0], [0.0, 9.854783, 0.0], [0.0, 0.0, 9.854783]], 'e_total': [[9.939243666666666, 0.0, 0.0], [0.0, 9.939243666666666, 0.0], [0.0, 0.0, 9.939243666666666]], 'n': 3.139232868074619, 'poly_electronic': 9.854783, 'poly_total': 9.939243666666666};5.087631340714321;0.0;None;[];['mp-657036', 'mp-657040', 'mp-657038', 'mp-10044', 'mp-1060646', 'mp-1060654', 'mp-1060675', 'mp-1060676', 'mp-1114817', 'mp-1439934', 'mp-1589428', 'mp-1668110'];['Boron arsenide', 'Arsenic boride'];True
mp-10049;;[44004, 610918];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-62m', 'number': 189, 'point_group': '-6m2', 'crystal_system': 'hexagonal', 'hall': 'P -6 -2'};hexagonal;134.10895413258146;9;{'Mn': 3.0, 'As': 3.0, 'Ru': 3.0};MnAsRu;['Mn', 'As', 'Ru'];3;-67.39635562;-7.4884839577777775;0.2097172556704976;0.4084852048371648;0.0;False;{};True;{'G_Reuss': 68.0, 'G_VRH': 68.0, 'G_Voigt': 69.0, 'G_Voigt_Reuss_Hill': 68.0, 'K_Reuss': 163.0, 'K_VRH': 163.0, 'K_Voigt': 164.0, 'K_Voigt_Reuss_Hill': 163.0, 'elastic_anisotropy': 0.08, 'elastic_tensor': [[258.0, 130.0, 120.0, 0.0, 0.0, 0.0], [130.0, 258.0, 120.0, 0.0, 0.0, 0.0], [120.0, 120.0, 222.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 78.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 78.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 64.0]], 'homogeneous_poisson': 0.32, 'poisson_ratio': 0.32, 'universal_anisotropy': 0.08, 'elastic_tensor_original': [[250.86835703769526, 130.03162657646425, 109.28176085724341, 0.0, 0.0, -1.139996468417567e-05], [139.64956010709255, 255.59240351077767, 116.01735529367609, 0.0, 0.0, 0.0], [126.4748181028554, 126.47481330284965, 222.13072518553167, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 76.92993783329088, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 78.83531178483513, 0.0], [-1.213207299197666e-05, 0.0, 0.0, 0.0, 0.0, 69.48113973004011]], 'compliance_tensor': [[5.8, -2.0, -2.1, 0.0, 0.0, 0.0], [-2.0, 5.8, -2.1, 0.0, 0.0, 0.0], [-2.1, -2.1, 6.7, 0.0, 0.0, -0.0], [0.0, 0.0, 0.0, 12.8, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 12.8, 0.0], [0.0, 0.0, -0.0, 0.0, 0.0, 15.5]], 'warnings': [], 'nsites': 9};;;8.578122906979113;0.0237717333333333;None;[];['mp-942913', 'mp-942526', 'mp-921091', 'mp-10049', 'mp-1427448', 'mp-1593084', 'mp-1695187'];['Manganese ruthenium arsenide (1/1/1)'];True
mp-1020;;[650420, 105939];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'};cubic;59.52123339721111;4;{'Ta': 1.0, 'Rh': 3.0};TaRh3;['Ta', 'Rh'];2;-36.32746662;-9.081866655;-0.6135401649999999;0.0;0.0;False;{};True;{'G_Reuss': 148.0, 'G_VRH': 153.0, 'G_Voigt': 157.0, 'G_Voigt_Reuss_Hill': 153.0, 'K_Reuss': 260.0, 'K_VRH': 260.0, 'K_Voigt': 260.0, 'K_Voigt_Reuss_Hill': 260.0, 'elastic_anisotropy': 0.3, 'elastic_tensor': [[412.0, 184.0, 184.0, 0.0, 0.0, 0.0], [184.0, 412.0, 184.0, 0.0, 0.0, 0.0], [184.0, 184.0, 412.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 186.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 186.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 186.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.3, 'elastic_tensor_original': [[411.9563224083787, 184.44537967152036, 184.44537967152036, 0.0, 0.0, 0.0], [184.45270568383052, 411.96289999765924, 184.45270568383052, 0.0, 0.0, 0.0], [184.45594144626932, 184.45594144626932, 411.96779660429, 0.0, 0.0, 0.0], [0.00028918707301243377, 0.0005668407964815183, 0.0010335781189774944, 185.86922594714216, 0.0, 0.0], [-0.00048696068424370254, -0.0006243608773078745, -0.00046841065817916606, 0.0, 185.86915980038262, 0.0], [-3.2413378880230706e-05, -0.00014187353268682072, 3.5063382602105874e-05, 0.0, 0.0, 185.86891884671064]], 'compliance_tensor': [[3.4, -1.0, -1.0, -0.0, -0.0, 0.0], [-1.0, 3.4, -1.0, 0.0, -0.0, -0.0], [-1.0, -1.0, 3.4, -0.0, 0.0, -0.0], [-0.0, 0.0, -0.0, 5.4, -0.0, -0.0], [-0.0, -0.0, 0.0, -0.0, 5.4, -0.0], [0.0, -0.0, -0.0, -0.0, -0.0, 5.4]], 'warnings': [], 'nsites': 4};;;13.660786010367955;6.41e-05;None;[];['mp-929496', 'mp-912792', 'mp-929133', 'mp-1020', 'mp-1438966', 'mp-1592653', 'mp-1667991'];['Rhodium tantalum (3/1)', 'Rhodium thallium (3/1)'];True
mp-1054;;[103310, 631208];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mmm', 'number': 123, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2'};tetragonal;53.4289478496157;2;{'Er': 1.0, 'Tl': 1.0};ErTl;['Er', 'Tl'];2;-7.54061877;-3.770309385;-0.3057705249999998;0.0;0.0;False;{};True;;;;11.550415697649113;0.0030755;None;[];['mp-930497', 'mp-930002', 'mp-913687', 'mp-1054', 'mp-1437945', 'mp-1589895'];['Erbium thallium (1/1)'];False
mp-10555;;[411453];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'};monoclinic;285.4193577634219;16;{'Ba': 4.0, 'Li': 2.0, 'Re': 2.0, 'N': 8.0};Ba2LiReN4;['Ba', 'Li', 'N', 'Re'];4;-115.62188573;-7.226367858125;-0.9762078020233336;0.0;1.793;False;{};True;;;{'e_electronic': [[5.371420065923763, 0.0, -0.037724662225297356], [0.0, 5.368376999999999, 0.0], [-0.037665662225297325, 0.0, 5.244423934076237]], 'e_total': [[14.795381742860416, 0.0, 0.3086332772342566], [0.0, 15.847982999999997, 0.0], [0.30869227723425663, 0.0, 13.156872257139582]], 'n': 2.308262044627227, 'poly_electronic': 5.328073666666666, 'poly_total': 14.600079};6.095159020932201;1.15e-06;None;[];['mp-662385', 'mp-662367', 'mp-671670', 'mp-10555', 'mp-1415074', 'mp-1542580', 'mp-1539270', 'mp-1669397'];['Lithium dibarium tetranitridorhenate(VII)'];True
mp-10598;;[629278];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;76.95313442881285;4;{'Cu': 2.0, 'Sn': 2.0};CuSn;['Cu', 'Sn'];2;-16.31080228;-4.07770057;-0.0319497450000003;0.0;0.0;False;{};True;{'G_Reuss': 32.0, 'G_VRH': 34.0, 'G_Voigt': 37.0, 'G_Voigt_Reuss_Hill': 34.0, 'K_Reuss': 77.0, 'K_VRH': 77.0, 'K_Voigt': 77.0, 'K_Voigt_Reuss_Hill': 77.0, 'elastic_anisotropy': 0.83, 'elastic_tensor': [[115.0, 72.0, 44.0, 0.0, 0.0, 0.0], [72.0, 115.0, 44.0, 0.0, 0.0, 0.0], [44.0, 44.0, 140.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 46.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 46.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.83, 'elastic_tensor_original': [[113.77343235943233, 69.84421149288735, 42.18899292821592, 0.0, 0.0, 3.1499552360889923e-07], [73.69981468275846, 116.5699554520097, 45.07936512950398, 0.0, 0.0, 0.0], [43.70496324637918, 43.704952206624746, 140.1339911515787, 0.0, 0.0, 0.0], [0.005649580329017723, 0.005621554553536962, 0.00582864527979422, 46.641385436232, 0.0, 0.0], [-0.0006647905689414167, 0.00029121024922472015, -0.00035787697294562926, 6.666672372152985e-09, 46.253819818379895, 0.0], [-0.030163199433064676, 0.25959894142474654, 0.1394503285170232, 0.0, 0.0, 20.366250901132172]], 'compliance_tensor': [[15.0, -8.8, -2.0, -0.0, -0.0, -0.0], [-8.8, 15.0, -2.0, 0.0, 0.0, -0.0], [-2.0, -2.0, 8.4, 0.0, 0.0, 0.0], [-0.0, 0.0, 0.0, 21.5, -0.0, -0.0], [-0.0, 0.0, 0.0, -0.0, 21.5, 0.0], [-0.0, -0.0, 0.0, -0.0, 0.0, 47.5]], 'warnings': [], 'nsites': 4};;;7.865649927546907;0.00030375;None;[];['mp-929980', 'mp-930527', 'mp-10598', 'mp-913665', 'mp-1441241', 'mp-1592126', 'mp-1700375'];['Copper tin (1/1)'];True
mp-10669;;[52612];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Immm', 'number': 71, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2'};orthorhombic;227.93276514312728;7;{'Ba': 3.0, 'Al': 2.0, 'Ge': 2.0};Ba3(AlGe)2;['Ba', 'Al', 'Ge'];3;-25.77108764;-3.681583948571429;-0.4697143185714288;0.0;0.0;False;{};True;{'G_Reuss': 20.0, 'G_VRH': 21.0, 'G_Voigt': 22.0, 'G_Voigt_Reuss_Hill': 21.0, 'K_Reuss': 33.0, 'K_VRH': 33.0, 'K_Voigt': 33.0, 'K_Voigt_Reuss_Hill': 33.0, 'elastic_anisotropy': 0.53, 'elastic_tensor': [[60.0, 22.0, 14.0, 0.0, 0.0, 0.0], [22.0, 55.0, 17.0, 0.0, 0.0, 0.0], [14.0, 17.0, 81.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 13.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 29.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 0.53, 'elastic_tensor_original': [[81.11029725195571, 13.90539444441291, 17.253430978769263, 0.0, 0.0, 0.0], [13.783875089215647, 59.51337278890472, 21.864121768615515, 0.0, 0.0, 0.0], [16.46650754650363, 22.08262416353134, 55.09760327794787, 0.0, 0.0, 0.0], [-3.096677903367363e-05, -3.480012850419959e-05, -3.5723455826210114e-05, 20.098080516084973, 0.0, 0.0], [-9.852998931298226e-05, -9.195335918655437e-05, -2.5766683114827475e-05, 0.0, 13.206254581082115, 0.0], [-1.0019980248074032e-05, -2.9893272317721083e-05, -3.139656931618263e-05, 0.0, 0.0, 29.117506283789655]], 'compliance_tensor': [[20.0, -7.4, -1.9, 0.0, -0.0, 0.0], [-7.4, 22.1, -3.3, 0.0, 0.0, 0.0], [-1.9, -3.3, 13.3, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 75.7, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 34.3, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 49.8]], 'warnings': [], 'nsites': 7};;;4.452898458893364;0.0011416;None;[];['mp-927200', 'mp-926700', 'mp-10669', 'mp-911131', 'mp-1252915', 'mp-1301088', 'mp-1601115', 'mp-1688683'];['Aluminum barium germanide (2/3/2)'];True
mp-10792;;[412169];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'};triclinic;625.7896631430774;60;{'Dy': 12.0, 'B': 12.0, 'O': 36.0};DyBO3;['B', 'Dy', 'O'];3;-498.70272333;-8.311712055500001;-3.5070772779166663;0.0284202585000006;5.0107;False;{};True;;;;7.046953838493897;0.0;oxide;[];['mp-742354', 'mp-10792', 'mp-731219', 'mp-750063', 'mp-1362207'];['Dysprosium borate - chi'];True
mp-10798;;[412548];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'};monoclinic;343.3895641871381;20;{'Hg': 4.0, 'Se': 4.0, 'O': 12.0};HgSeO3;['Hg', 'O', 'Se'];3;-87.16873458;-4.358436729;-1.0511293482187505;0.0070338254999997;2.3238;False;{};True;;;;6.335738054032366;0.0;oxide;[];['mp-843325', 'mp-667509', 'mp-10798', 'mp-690416', 'mp-1417277', 'mp-1607363', 'mp-1705646'];['Mercury selenate(IV) - gamma'];True
mp-10932;;[94476];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'};tetragonal;95.80996974187848;6;{'Er': 2.0, 'S': 2.0, 'F': 2.0};ErSF;['Er', 'S', 'F'];3;-39.09980903;-6.516634838333334;-3.362979904771667;0.0023338868518374;1.3255;False;{};True;{'G_Reuss': 57.0, 'G_VRH': 58.0, 'G_Voigt': 59.0, 'G_Voigt_Reuss_Hill': 58.0, 'K_Reuss': 115.0, 'K_VRH': 115.0, 'K_Voigt': 115.0, 'K_Voigt_Reuss_Hill': 115.0, 'elastic_anisotropy': 0.13, 'elastic_tensor': [[188.0, 81.0, 79.0, 0.0, 0.0, 0.0], [81.0, 188.0, 79.0, 0.0, 0.0, 0.0], [79.0, 79.0, 181.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 54.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 54.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 80.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.13, 'elastic_tensor_original': [[188.02212716318087, 80.53027244321292, 74.47715048420035, 0.0, 0.0, 0.0], [80.53027244321292, 188.02212716318087, 74.47715048420035, 0.0, 0.0, 0.0], [84.37961960042034, 84.37961960042034, 181.3159962943044, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 54.28320995178975, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 54.28320995178975, 0.0], [0.7964854938336039, -0.7964854938336039, 0.0, 0.0, 0.0, 79.64530705509351]], 'compliance_tensor': [[7.2, -2.1, -2.2, 0.0, 0.0, 0.0], [-2.1, 7.2, -2.2, 0.0, 0.0, 0.0], [-2.2, -2.2, 7.4, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 18.4, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 18.4, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.6]], 'warnings': ['Contains a rare earth element'], 'nsites': 6};;;7.567748546509223;4e-07;None;[];['mp-663311', 'mp-658287', 'mp-10932', 'mp-678426', 'mp-1414673', 'mp-1602066', 'mp-1695511'];['Erbium fluoride sulfide - A'];True
mp-10965;;[95133];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'};tetragonal;197.63490327039852;8;{'Dy': 2.0, 'Ag': 2.0, 'Sb': 4.0};DyAgSb2;['Dy', 'Ag', 'Sb'];3;-36.28019178;-4.5350239725;-0.6106952058333337;0.0;0.0;False;{};True;{'G_Reuss': 29.0, 'G_VRH': 32.0, 'G_Voigt': 34.0, 'G_Voigt_Reuss_Hill': 32.0, 'K_Reuss': 61.0, 'K_VRH': 63.0, 'K_Voigt': 65.0, 'K_Voigt_Reuss_Hill': 63.0, 'elastic_anisotropy': 0.92, 'elastic_tensor': [[109.0, 53.0, 48.0, 0.0, 0.0, 0.0], [53.0, 109.0, 48.0, 0.0, 0.0, 0.0], [48.0, 48.0, 70.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 33.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 33.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 59.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.92, 'elastic_tensor_original': [[109.16103084844386, 52.65140650553808, 47.94952841046916, 0.0, 0.0, 0.0], [52.65140650553808, 109.16103084844386, 47.94952841046916, 0.0, 0.0, 0.0], [47.28197009404374, 47.28197009404374, 69.86716902640583, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 33.01214264089518, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 33.01214264089518, 0.0], [0.5882818463321672, -0.588281846332167, 0.0, 0.0, 0.0, 58.82463496763236]], 'compliance_tensor': [[14.0, -3.7, -7.0, 0.0, 0.0, 0.0], [-3.7, 14.0, -7.0, 0.0, 0.0, 0.0], [-7.0, -7.0, 23.9, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 30.3, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 30.3, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 17.0]], 'warnings': ['Contains a rare earth element'], 'nsites': 8};;;8.635432485295878;3e-06;None;[];['mp-927951', 'mp-927518', 'mp-911652', 'mp-10965', 'mp-1433389', 'mp-1600848', 'mp-1699066'];['Silver dysprosium antimonide (1/1/2)'];True
mp-11306;;[102021];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'};orthorhombic;186.3985134529318;8;{'Lu': 2.0, 'Cd': 6.0};LuCd3;['Cd', 'Lu'];2;-16.41214685;-2.05151835625;-0.2416286412499997;0.0;0.0;False;{};True;;;;9.125910868675357;0.0231222;None;[];['mp-992053', 'mp-934602', 'mp-11306', 'mp-1413866', 'mp-1592140', 'mp-1695275'];['Cadmium lutetium (3/1)'];True
